kategorie,betrag_chf,periode,datentyp
"5112.08: Andere geniessbare Fleischwaren inkl. Innereien, frisch und tiefgekühlt",8.80509469190413,2019,Gesamtausgaben
"5112.08: Andere geniessbare Fleischwaren inkl. Innereien, frisch und tiefgekühlt",10.401754835397,2020,Gesamtausgaben
"5112.08: Andere geniessbare Fleischwaren inkl. Innereien, frisch und tiefgekühlt",11.705155946266,2021,Gesamtausgaben
"5112.09: Würste, Wurstwaren und Pasteten",26.510809687738,2015,Gesamtausgaben
"5112.09: Würste, Wurstwaren und Pasteten",25.0675282147467,2016,Gesamtausgaben
"5112.09: Würste, Wurstwaren und Pasteten",25.973777129991,2017,Gesamtausgaben
"5112.09: Würste, Wurstwaren und Pasteten",25.9782944712861,2018,Gesamtausgaben
"5112.09: Würste, Wurstwaren und Pasteten",25.5782351526857,2019,Gesamtausgaben
"5112.09: Würste, Wurstwaren und Pasteten",27.397579796525,2020,Gesamtausgaben
"5112.09: Würste, Wurstwaren und Pasteten",26.4184039545512,2021,Gesamtausgaben
"5112.10: Schinken, Speck und übriges gesalzenes oder geräuchertes Schweinefleisch",16.6041661198664,2015,Gesamtausgaben
"5112.10: Schinken, Speck und übriges gesalzenes oder geräuchertes Schweinefleisch",16.7517009463382,2016,Gesamtausgaben
"5112.10: Schinken, Speck und übriges gesalzenes oder geräuchertes Schweinefleisch",16.7085224462731,2017,Gesamtausgaben
"5112.10: Schinken, Speck und übriges gesalzenes oder geräuchertes Schweinefleisch",16.1650394025187,2018,Gesamtausgaben
"5112.10: Schinken, Speck und übriges gesalzenes oder geräuchertes Schweinefleisch",16.9169612540261,2019,Gesamtausgaben
"5112.10: Schinken, Speck und übriges gesalzenes oder geräuchertes Schweinefleisch",17.1065150463199,2020,Gesamtausgaben
"5112.10: Schinken, Speck und übriges gesalzenes oder geräuchertes Schweinefleisch",16.6569375402891,2021,Gesamtausgaben
"5112.11: Geflügel, grilliert oder geräuchert",0.880407086565853,2015,Gesamtausgaben
"5112.11: Geflügel, grilliert oder geräuchert",0.872302478052473,2016,Gesamtausgaben
"5112.11: Geflügel, grilliert oder geräuchert",1.07473635370934,2017,Gesamtausgaben
"5112.11: Geflügel, grilliert oder geräuchert",1.07355302225756,2018,Gesamtausgaben
"5112.11: Geflügel, grilliert oder geräuchert",1.08142783844197,2019,Gesamtausgaben
"5112.11: Geflügel, grilliert oder geräuchert",1.19934590430197,2020,Gesamtausgaben
"5112.11: Geflügel, grilliert oder geräuchert",1.21495115170249,2021,Gesamtausgaben
"5112.12: Übriges gekochtes, getrocknetes, gesalzenes oder geräuchertes Fleisch",5.63575144015663,2015,Gesamtausgaben
"5112.12: Übriges gekochtes, getrocknetes, gesalzenes oder geräuchertes Fleisch",5.95514968914606,2016,Gesamtausgaben
"5112.12: Übriges gekochtes, getrocknetes, gesalzenes oder geräuchertes Fleisch",5.5954906677537,2017,Gesamtausgaben
"5112.12: Übriges gekochtes, getrocknetes, gesalzenes oder geräuchertes Fleisch",5.63748202162525,2018,Gesamtausgaben
"5112.12: Übriges gekochtes, getrocknetes, gesalzenes oder geräuchertes Fleisch",5.44999363723279,2019,Gesamtausgaben
"5112.12: Übriges gekochtes, getrocknetes, gesalzenes oder geräuchertes Fleisch",5.24845727250218,2020,Gesamtausgaben
"5112.12: Übriges gekochtes, getrocknetes, gesalzenes oder geräuchertes Fleisch",6.04354541450251,2021,Gesamtausgaben
5112.13: Fleischkonserven und fleischhaltige Erzeugnisse,0.912690114082683,2015,Gesamtausgaben
5112.13: Fleischkonserven und fleischhaltige Erzeugnisse,0.738194823333318,2016,Gesamtausgaben
5112.13: Fleischkonserven und fleischhaltige Erzeugnisse,1.02867491844916,2017,Gesamtausgaben
5112.13: Fleischkonserven und fleischhaltige Erzeugnisse,0.91634217429359,2018,Gesamtausgaben
5112.13: Fleischkonserven und fleischhaltige Erzeugnisse,0.842511011376122,2019,Gesamtausgaben
5112.13: Fleischkonserven und fleischhaltige Erzeugnisse,0.686762159460594,2020,Gesamtausgaben
5112.13: Fleischkonserven und fleischhaltige Erzeugnisse,0.696871431590277,2021,Gesamtausgaben
5113: Fisch,23.1300805402056,2015,Gesamtausgaben
5113: Fisch,22.8969847492029,2016,Gesamtausgaben
5113: Fisch,23.5709613151481,2017,Gesamtausgaben
5113: Fisch,21.2652950216603,2018,Gesamtausgaben
5113: Fisch,23.8207116788798,2019,Gesamtausgaben
5113: Fisch,26.5596911323042,2020,Gesamtausgaben
5113: Fisch,24.4514371957478,2021,Gesamtausgaben
"5113.01: Fisch, frisch oder tiefgekühlt",12.3597894418259,2015,Gesamtausgaben
"5113.01: Fisch, frisch oder tiefgekühlt",12.73104863988,2016,Gesamtausgaben
"5113.01: Fisch, frisch oder tiefgekühlt",13.410904902764,2017,Gesamtausgaben
"5113.01: Fisch, frisch oder tiefgekühlt",10.9972370724352,2018,Gesamtausgaben
"5113.01: Fisch, frisch oder tiefgekühlt",13.0687248957622,2019,Gesamtausgaben
"5113.01: Fisch, frisch oder tiefgekühlt",14.4541929936879,2020,Gesamtausgaben
"5113.01: Fisch, frisch oder tiefgekühlt",13.3186490517165,2021,Gesamtausgaben
"5113.02: Meeresfrüchte, frisch oder tiefgekühlt",3.22517956381476,2015,Gesamtausgaben
"5113.02: Meeresfrüchte, frisch oder tiefgekühlt",2.71014779654964,2016,Gesamtausgaben
"5113.02: Meeresfrüchte, frisch oder tiefgekühlt",2.72633287081977,2017,Gesamtausgaben
"5113.02: Meeresfrüchte, frisch oder tiefgekühlt",2.8907563236124,2018,Gesamtausgaben
"5113.02: Meeresfrüchte, frisch oder tiefgekühlt",2.9391839664402,2019,Gesamtausgaben
"5113.02: Meeresfrüchte, frisch oder tiefgekühlt",3.89503929152788,2020,Gesamtausgaben
"5113.02: Meeresfrüchte, frisch oder tiefgekühlt",3.7345664249571,2021,Gesamtausgaben
"5113.03: Fische und Meeresfrüchte, getrocknet, gesalzen oder geräuchert",3.77304398996983,2015,Gesamtausgaben
"5113.03: Fische und Meeresfrüchte, getrocknet, gesalzen oder geräuchert",3.46619012267397,2016,Gesamtausgaben
"5113.03: Fische und Meeresfrüchte, getrocknet, gesalzen oder geräuchert",3.57259684466477,2017,Gesamtausgaben
"5113.03: Fische und Meeresfrüchte, getrocknet, gesalzen oder geräuchert",3.78486707726184,2018,Gesamtausgaben
"5113.03: Fische und Meeresfrüchte, getrocknet, gesalzen oder geräuchert",3.55351651085797,2019,Gesamtausgaben
"5113.03: Fische und Meeresfrüchte, getrocknet, gesalzen oder geräuchert",3.67141547030871,2020,Gesamtausgaben
"5113.03: Fische und Meeresfrüchte, getrocknet, gesalzen oder geräuchert",3.49853761252643,2021,Gesamtausgaben
"5113.04: Fische und Meeresfrüchte, zubereitet und tiefgekühlt",1.64085194906318,2015,Gesamtausgaben
"5113.04: Fische und Meeresfrüchte, zubereitet und tiefgekühlt",1.60917460546563,2016,Gesamtausgaben
"5113.04: Fische und Meeresfrüchte, zubereitet und tiefgekühlt",1.47011951202595,2017,Gesamtausgaben
"5113.04: Fische und Meeresfrüchte, zubereitet und tiefgekühlt",1.57103757500365,2018,Gesamtausgaben
"5113.04: Fische und Meeresfrüchte, zubereitet und tiefgekühlt",1.60054509522825,2019,Gesamtausgaben
"5113.04: Fische und Meeresfrüchte, zubereitet und tiefgekühlt",1.73041461414526,2020,Gesamtausgaben
"5113.04: Fische und Meeresfrüchte, zubereitet und tiefgekühlt",1.54764187435626,2021,Gesamtausgaben
5113.05: Fisch- und andere Konserven auf Basis von Fisch oder Meeresfrüchten,2.13121559553192,2015,Gesamtausgaben
5113.05: Fisch- und andere Konserven auf Basis von Fisch oder Meeresfrüchten,2.38042358463366,2016,Gesamtausgaben
5113.05: Fisch- und andere Konserven auf Basis von Fisch oder Meeresfrüchten,2.39100718487354,2017,Gesamtausgaben
5113.05: Fisch- und andere Konserven auf Basis von Fisch oder Meeresfrüchten,2.02139697334722,2018,Gesamtausgaben
5113.05: Fisch- und andere Konserven auf Basis von Fisch oder Meeresfrüchten,2.65874121059127,2019,Gesamtausgaben
5113.05: Fisch- und andere Konserven auf Basis von Fisch oder Meeresfrüchten,2.80862876263449,2020,Gesamtausgaben
5113.05: Fisch- und andere Konserven auf Basis von Fisch oder Meeresfrüchten,2.35204223219154,2021,Gesamtausgaben
"5114: Milch, Käse und Eier",90.2288337558208,2015,Gesamtausgaben
"5114: Milch, Käse und Eier",88.4316019196426,2016,Gesamtausgaben
"5114: Milch, Käse und Eier",91.2572837282009,2017,Gesamtausgaben
"5114: Milch, Käse und Eier",91.6682585469907,2018,Gesamtausgaben
"5114: Milch, Käse und Eier",91.373209489522,2019,Gesamtausgaben
"5114: Milch, Käse und Eier",99.2987768276404,2020,Gesamtausgaben
"5114: Milch, Käse und Eier",99.4296767609035,2021,Gesamtausgaben
5114.01: Vollmilch,8.30325030576344,2015,Gesamtausgaben
5114.01: Vollmilch,8.02133392994978,2016,Gesamtausgaben
5114.01: Vollmilch,7.66914649646234,2017,Gesamtausgaben
5114.01: Vollmilch,7.75363991701018,2018,Gesamtausgaben
5114.01: Vollmilch,7.21727074195053,2019,Gesamtausgaben
5114.01: Vollmilch,7.87913056324273,2020,Gesamtausgaben
5114.01: Vollmilch,7.58260137601701,2021,Gesamtausgaben
5114.02: Milchdrink und Magermilch,5.11545684661937,2015,Gesamtausgaben
5114.02: Milchdrink und Magermilch,4.58046517765867,2016,Gesamtausgaben
5114.02: Milchdrink und Magermilch,4.83671223539645,2017,Gesamtausgaben
5114.02: Milchdrink und Magermilch,5.08939034734049,2018,Gesamtausgaben
5114.02: Milchdrink und Magermilch,4.73437698375615,2019,Gesamtausgaben
5114.02: Milchdrink und Magermilch,4.73505759657633,2020,Gesamtausgaben
5114.02: Milchdrink und Magermilch,4.55630425359251,2021,Gesamtausgaben
5114.03: Hart- und Halbhartkäse,27.2563194048621,2015,Gesamtausgaben
5114.03: Hart- und Halbhartkäse,26.9309314970321,2016,Gesamtausgaben
5114.03: Hart- und Halbhartkäse,28.043166961976,2017,Gesamtausgaben
5114.03: Hart- und Halbhartkäse,27.6767892642255,2018,Gesamtausgaben
5114.03: Hart- und Halbhartkäse,27.7230543585174,2019,Gesamtausgaben
5114.03: Hart- und Halbhartkäse,30.253764332454,2020,Gesamtausgaben
5114.03: Hart- und Halbhartkäse,31.2362998316308,2021,Gesamtausgaben
"5114.04: Weich-, Frisch- und Schmelzkäse",13.2427197244165,2015,Gesamtausgaben
"5114.04: Weich-, Frisch- und Schmelzkäse",13.1670886113897,2016,Gesamtausgaben
"5114.04: Weich-, Frisch- und Schmelzkäse",13.9779510788309,2017,Gesamtausgaben
"5114.04: Weich-, Frisch- und Schmelzkäse",14.3075925076647,2018,Gesamtausgaben
"5114.04: Weich-, Frisch- und Schmelzkäse",14.9255950491886,2019,Gesamtausgaben
"5114.04: Weich-, Frisch- und Schmelzkäse",16.4630587585454,2020,Gesamtausgaben
"5114.04: Weich-, Frisch- und Schmelzkäse",15.7185637354851,2021,Gesamtausgaben
5114.05: Rahm,6.5637483454234,2015,Gesamtausgaben
5114.05: Rahm,6.36505104055024,2016,Gesamtausgaben
5114.05: Rahm,6.2193971174566,2017,Gesamtausgaben
5114.05: Rahm,6.53185497624148,2018,Gesamtausgaben
5114.05: Rahm,6.25716702100052,2019,Gesamtausgaben
5114.05: Rahm,7.21550570699678,2020,Gesamtausgaben
5114.05: Rahm,7.30050530078135,2021,Gesamtausgaben
5114.06: Quark,1.7555933003281,2015,Gesamtausgaben
5114.06: Quark,1.67409179510095,2016,Gesamtausgaben
5114.06: Quark,1.88965469181033,2017,Gesamtausgaben
5114.06: Quark,1.86492270513461,2018,Gesamtausgaben
5114.06: Quark,1.75561598410494,2019,Gesamtausgaben
5114.06: Quark,2.13526138248121,2020,Gesamtausgaben
5114.06: Quark,2.23197410272678,2021,Gesamtausgaben
5114.07: Joghurt,12.5866094616858,2015,Gesamtausgaben
5114.07: Joghurt,12.2175419308539,2016,Gesamtausgaben
5114.07: Joghurt,12.002834327367,2017,Gesamtausgaben
5114.07: Joghurt,11.4440608596041,2018,Gesamtausgaben
5114.07: Joghurt,11.0807723975968,2019,Gesamtausgaben
5114.07: Joghurt,11.5466776164375,2020,Gesamtausgaben
5114.07: Joghurt,11.1171805053827,2021,Gesamtausgaben
5114.08: Andere Milchprodukte und Milch-Ersatzgetränke,5.78433837592465,2015,Gesamtausgaben
5114.08: Andere Milchprodukte und Milch-Ersatzgetränke,5.68590503826564,2016,Gesamtausgaben
5114.08: Andere Milchprodukte und Milch-Ersatzgetränke,6.07225680589556,2017,Gesamtausgaben
5114.08: Andere Milchprodukte und Milch-Ersatzgetränke,6.26232006253043,2018,Gesamtausgaben
5114.08: Andere Milchprodukte und Milch-Ersatzgetränke,6.58306640404642,2019,Gesamtausgaben
5114.08: Andere Milchprodukte und Milch-Ersatzgetränke,6.94661270932464,2020,Gesamtausgaben
5114.08: Andere Milchprodukte und Milch-Ersatzgetränke,7.61096643283013,2021,Gesamtausgaben
5114.09: Frische Eier,8.66311208461422,2015,Gesamtausgaben
5114.09: Frische Eier,8.95517228730895,2016,Gesamtausgaben
5114.09: Frische Eier,9.45966628096995,2017,Gesamtausgaben
5114.09: Frische Eier,9.77007663760245,2018,Gesamtausgaben
5114.09: Frische Eier,10.0527478171279,2019,Gesamtausgaben
5114.09: Frische Eier,11.142349492039,2020,Gesamtausgaben
5114.09: Frische Eier,11.0671807089111,2021,Gesamtausgaben
5114.10: Verarbeitete Eier,0.957685906183247,2015,Gesamtausgaben
5114.10: Verarbeitete Eier,0.834020611532671,2016,Gesamtausgaben
5114.10: Verarbeitete Eier,1.08649773203571,2017,Gesamtausgaben
5114.10: Verarbeitete Eier,0.967611269636783,2018,Gesamtausgaben
5114.10: Verarbeitete Eier,1.0435427322327,2019,Gesamtausgaben
5114.10: Verarbeitete Eier,0.981358669542747,2020,Gesamtausgaben
5114.10: Verarbeitete Eier,1.00810051354606,2021,Gesamtausgaben
5115: Speisefette und -öle,14.1833080847065,2015,Gesamtausgaben
5115: Speisefette und -öle,14.1340527278864,2016,Gesamtausgaben
5115: Speisefette und -öle,13.8352063019681,2017,Gesamtausgaben
5115: Speisefette und -öle,14.7348064322159,2018,Gesamtausgaben
5115: Speisefette und -öle,14.0833277141853,2019,Gesamtausgaben
5115: Speisefette und -öle,16.2098183000662,2020,Gesamtausgaben
5115: Speisefette und -öle,15.8064049011541,2021,Gesamtausgaben
5115.01: Butter,7.11790091438309,2015,Gesamtausgaben
5115.01: Butter,6.84842395032012,2016,Gesamtausgaben
5115.01: Butter,7.05795523802704,2017,Gesamtausgaben
5115.01: Butter,7.57453628023137,2018,Gesamtausgaben
5115.01: Butter,7.37878266060808,2019,Gesamtausgaben
5115.01: Butter,8.17076612346074,2020,Gesamtausgaben
5115.01: Butter,8.17812904138434,2021,Gesamtausgaben
5115.02: Margarine,0.897673442033242,2015,Gesamtausgaben
5115.02: Margarine,0.830244998943253,2016,Gesamtausgaben
5115.02: Margarine,0.82697610040494,2017,Gesamtausgaben
5115.02: Margarine,0.651761245239383,2018,Gesamtausgaben
5115.02: Margarine,0.703236684474417,2019,Gesamtausgaben
5115.02: Margarine,0.701619652062539,2020,Gesamtausgaben
5115.02: Margarine,0.597103744300258,2021,Gesamtausgaben
5115.03: Andere Pflanzenfette,0.548349099873373,2015,Gesamtausgaben
5115.03: Andere Pflanzenfette,0.621483614328088,2016,Gesamtausgaben
5115.03: Andere Pflanzenfette,0.477395764520124,2017,Gesamtausgaben
5115.03: Andere Pflanzenfette,0.411771993545099,2018,Gesamtausgaben
5115.03: Andere Pflanzenfette,0.404049940287854,2019,Gesamtausgaben
5115.03: Andere Pflanzenfette,0.54297076921908,2020,Gesamtausgaben
5115.03: Andere Pflanzenfette,0.549568655105487,2021,Gesamtausgaben
5115.04: Olivenöl,3.24418023616712,2015,Gesamtausgaben
5115.04: Olivenöl,3.25539673183676,2016,Gesamtausgaben
5115.04: Olivenöl,3.27424513937192,2017,Gesamtausgaben
5115.04: Olivenöl,3.74848621654275,2018,Gesamtausgaben
5115.04: Olivenöl,3.34825399163994,2019,Gesamtausgaben
5115.04: Olivenöl,4.29146239440372,2020,Gesamtausgaben
5115.04: Olivenöl,3.7586621064627,2021,Gesamtausgaben
5115.05: Andere pflanzliche Speiseöle und tierische Speisefette,2.37520439224968,2015,Gesamtausgaben
5115.05: Andere pflanzliche Speiseöle und tierische Speisefette,2.57850343245818,2016,Gesamtausgaben
5115.05: Andere pflanzliche Speiseöle und tierische Speisefette,2.19863405964411,2017,Gesamtausgaben
5115.05: Andere pflanzliche Speiseöle und tierische Speisefette,2.34825069665734,2018,Gesamtausgaben
5115.05: Andere pflanzliche Speiseöle und tierische Speisefette,2.24900443717498,2019,Gesamtausgaben
5115.05: Andere pflanzliche Speiseöle und tierische Speisefette,2.50299936092014,2020,Gesamtausgaben
5115.05: Andere pflanzliche Speiseöle und tierische Speisefette,2.72294135390128,2021,Gesamtausgaben
5116: Früchte,56.8388675401341,2015,Gesamtausgaben
5116: Früchte,59.3119483730912,2016,Gesamtausgaben
5116: Früchte,58.6168769517757,2017,Gesamtausgaben
5116: Früchte,60.3926111205434,2018,Gesamtausgaben
5116: Früchte,58.7908741604242,2019,Gesamtausgaben
5116: Früchte,64.2480710621989,2020,Gesamtausgaben
5116: Früchte,62.2876026795029,2021,Gesamtausgaben
5116.01: Zitronen,1.32658547993153,2015,Gesamtausgaben
5116.01: Zitronen,1.74456509757887,2016,Gesamtausgaben
5116.01: Zitronen,1.65156711127568,2017,Gesamtausgaben
5116.01: Zitronen,1.92987089303272,2018,Gesamtausgaben
5116.01: Zitronen,1.82845085689849,2019,Gesamtausgaben
5116.01: Zitronen,2.11248029155584,2020,Gesamtausgaben
5116.01: Zitronen,1.6939007863357,2021,Gesamtausgaben
5116.02: Orangen und übrige Zitrusfrüchte,5.47825423594719,2015,Gesamtausgaben
5116.02: Orangen und übrige Zitrusfrüchte,5.91434368948829,2016,Gesamtausgaben
5116.02: Orangen und übrige Zitrusfrüchte,5.56890828669161,2017,Gesamtausgaben
5116.02: Orangen und übrige Zitrusfrüchte,5.48762474627926,2018,Gesamtausgaben
5116.02: Orangen und übrige Zitrusfrüchte,5.26625813954199,2019,Gesamtausgaben
5116.02: Orangen und übrige Zitrusfrüchte,5.58787290488223,2020,Gesamtausgaben
5116.02: Orangen und übrige Zitrusfrüchte,5.48040697843472,2021,Gesamtausgaben
5116.03: Bananen,4.12678253718459,2015,Gesamtausgaben
5116.03: Bananen,4.34798855307975,2016,Gesamtausgaben
5116.03: Bananen,4.34875679319568,2017,Gesamtausgaben
5116.03: Bananen,4.37102207438802,2018,Gesamtausgaben
5116.03: Bananen,4.23074218222527,2019,Gesamtausgaben
5116.03: Bananen,3.87322498466251,2020,Gesamtausgaben
5116.03: Bananen,4.25516125326433,2021,Gesamtausgaben
5116.04: Äpfel,7.1626211893872,2015,Gesamtausgaben
5116.04: Äpfel,6.49857727414792,2016,Gesamtausgaben
5116.04: Äpfel,6.27113970317062,2017,Gesamtausgaben
5116.04: Äpfel,6.90633540584958,2018,Gesamtausgaben
5116.04: Äpfel,6.39644069693846,2019,Gesamtausgaben
5116.04: Äpfel,7.09455088054595,2020,Gesamtausgaben
5116.04: Äpfel,6.38371579987377,2021,Gesamtausgaben
5116.05: Birnen und Quitten,1.80524022609597,2015,Gesamtausgaben
5116.05: Birnen und Quitten,1.8575962842938,2016,Gesamtausgaben
5116.05: Birnen und Quitten,1.61872497489346,2017,Gesamtausgaben
5116.05: Birnen und Quitten,1.79430435219633,2018,Gesamtausgaben
5116.05: Birnen und Quitten,1.53960687456801,2019,Gesamtausgaben
5116.05: Birnen und Quitten,1.82099311188278,2020,Gesamtausgaben
5116.05: Birnen und Quitten,1.55145821124741,2021,Gesamtausgaben
5116.06: Steinobst,7.87922663155218,2015,Gesamtausgaben
5116.06: Steinobst,8.23749990630461,2016,Gesamtausgaben
5116.06: Steinobst,8.09371128017812,2017,Gesamtausgaben
5116.06: Steinobst,8.54420217217764,2018,Gesamtausgaben
5116.06: Steinobst,7.84098915586152,2019,Gesamtausgaben
5116.06: Steinobst,9.41250187856849,2020,Gesamtausgaben
5116.06: Steinobst,7.62237517133954,2021,Gesamtausgaben
5116.07: Beeren,7.08189199455086,2015,Gesamtausgaben
5116.07: Beeren,8.11797004454376,2016,Gesamtausgaben
5116.07: Beeren,7.28797131941114,2017,Gesamtausgaben
5116.07: Beeren,7.85354263123476,2018,Gesamtausgaben
5116.07: Beeren,8.19410339391557,2019,Gesamtausgaben
5116.07: Beeren,8.98727703286478,2020,Gesamtausgaben
5116.07: Beeren,9.32444024864887,2021,Gesamtausgaben
5116.08: Trauben,2.79976190064775,2015,Gesamtausgaben
5116.08: Trauben,2.75708702082464,2016,Gesamtausgaben
5116.08: Trauben,2.60249459605816,2017,Gesamtausgaben
5116.08: Trauben,2.68802418210484,2018,Gesamtausgaben
5116.08: Trauben,2.15742372501337,2019,Gesamtausgaben
5116.08: Trauben,2.35278797838078,2020,Gesamtausgaben
5116.08: Trauben,2.03106655523784,2021,Gesamtausgaben
5116.09: Melonen und Wassermelonen,1.93176204734273,2015,Gesamtausgaben
5116.09: Melonen und Wassermelonen,1.88075134938829,2016,Gesamtausgaben
5116.09: Melonen und Wassermelonen,2.11688622857867,2017,Gesamtausgaben
5116.09: Melonen und Wassermelonen,2.2052643744448,2018,Gesamtausgaben
5116.09: Melonen und Wassermelonen,2.03471554547014,2019,Gesamtausgaben
5116.09: Melonen und Wassermelonen,2.2011903203532,2020,Gesamtausgaben
5116.09: Melonen und Wassermelonen,1.87560568382441,2021,Gesamtausgaben
5116.10: Übrige exotische Früchte,5.30838436516638,2015,Gesamtausgaben
5116.10: Übrige exotische Früchte,5.52615363377707,2016,Gesamtausgaben
5116.10: Übrige exotische Früchte,5.89793768916089,2017,Gesamtausgaben
5116.10: Übrige exotische Früchte,5.75071044049691,2018,Gesamtausgaben
5116.10: Übrige exotische Früchte,5.68102453224777,2019,Gesamtausgaben
5116.10: Übrige exotische Früchte,5.90481215522759,2020,Gesamtausgaben
5116.10: Übrige exotische Früchte,6.03131238916344,2021,Gesamtausgaben
"5116.11: Nüsse, andere Schalenfrüchte und ölhaltige Früchte",7.48961494295635,2015,Gesamtausgaben
"5116.11: Nüsse, andere Schalenfrüchte und ölhaltige Früchte",7.68404245065309,2016,Gesamtausgaben
"5116.11: Nüsse, andere Schalenfrüchte und ölhaltige Früchte",7.93911333503082,2017,Gesamtausgaben
"5116.11: Nüsse, andere Schalenfrüchte und ölhaltige Früchte",8.1935923792757,2018,Gesamtausgaben
"5116.11: Nüsse, andere Schalenfrüchte und ölhaltige Früchte",8.8401460411878,2019,Gesamtausgaben
"5116.11: Nüsse, andere Schalenfrüchte und ölhaltige Früchte",9.86173573866316,2020,Gesamtausgaben
"5116.11: Nüsse, andere Schalenfrüchte und ölhaltige Früchte",10.2848542913271,2021,Gesamtausgaben
5116.12: Anderes Dörrobst,2.75542309289422,2015,Gesamtausgaben
5116.12: Anderes Dörrobst,3.03372677429858,2016,Gesamtausgaben
5116.12: Anderes Dörrobst,3.28827699780704,2017,Gesamtausgaben
5116.12: Anderes Dörrobst,2.93385001091261,2018,Gesamtausgaben
5116.12: Anderes Dörrobst,3.02858745884338,2019,Gesamtausgaben
5116.12: Anderes Dörrobst,3.18176995212857,2020,Gesamtausgaben
5116.12: Anderes Dörrobst,3.66753150389444,2021,Gesamtausgaben
5116.13: Fruchtkonserven,1.69331889647715,2015,Gesamtausgaben
5116.13: Fruchtkonserven,1.71164629471253,2016,Gesamtausgaben
5116.13: Fruchtkonserven,1.93138863632382,2017,Gesamtausgaben
5116.13: Fruchtkonserven,1.7342674581502,2018,Gesamtausgaben
5116.13: Fruchtkonserven,1.75238555771246,2019,Gesamtausgaben
5116.13: Fruchtkonserven,1.85687383248308,2020,Gesamtausgaben
5116.13: Fruchtkonserven,2.08577380691135,2021,Gesamtausgaben
5117: Gemüse,73.1150470538103,2015,Gesamtausgaben
5117: Gemüse,72.4945379690726,2016,Gesamtausgaben
5117: Gemüse,76.0265853145727,2017,Gesamtausgaben
5117: Gemüse,74.5571942766772,2018,Gesamtausgaben
5117: Gemüse,76.0169740048837,2019,Gesamtausgaben
5117: Gemüse,85.4778009972595,2020,Gesamtausgaben
5117: Gemüse,82.6839758150535,2021,Gesamtausgaben
5117.01: Grüne Salate und anderes Blattgemüse,12.8499391940926,2015,Gesamtausgaben
5117.01: Grüne Salate und anderes Blattgemüse,13.1348130922486,2016,Gesamtausgaben
5117.01: Grüne Salate und anderes Blattgemüse,13.4131882872635,2017,Gesamtausgaben
5117.01: Grüne Salate und anderes Blattgemüse,12.4358218154309,2018,Gesamtausgaben
5117.01: Grüne Salate und anderes Blattgemüse,12.7998062152503,2019,Gesamtausgaben
5117.01: Grüne Salate und anderes Blattgemüse,13.3433877952258,2020,Gesamtausgaben
5117.01: Grüne Salate und anderes Blattgemüse,13.1428310740055,2021,Gesamtausgaben
"5117.02: Stengelgemüse (Lauch, Fenchel, Sojabohnensprossen, usw.)",2.65715380585052,2015,Gesamtausgaben
"5117.02: Stengelgemüse (Lauch, Fenchel, Sojabohnensprossen, usw.)",2.49416458893426,2016,Gesamtausgaben
"5117.02: Stengelgemüse (Lauch, Fenchel, Sojabohnensprossen, usw.)",2.5390273864523,2017,Gesamtausgaben
"5117.02: Stengelgemüse (Lauch, Fenchel, Sojabohnensprossen, usw.)",2.46277885169384,2018,Gesamtausgaben
"5117.02: Stengelgemüse (Lauch, Fenchel, Sojabohnensprossen, usw.)",2.76980784275576,2019,Gesamtausgaben
"5117.02: Stengelgemüse (Lauch, Fenchel, Sojabohnensprossen, usw.)",3.20075617384056,2020,Gesamtausgaben
"5117.02: Stengelgemüse (Lauch, Fenchel, Sojabohnensprossen, usw.)",2.84763234308299,2021,Gesamtausgaben
5117.03: Küchenkräuter,2.1227281610207,2015,Gesamtausgaben
5117.03: Küchenkräuter,2.07784192102409,2016,Gesamtausgaben
5117.03: Küchenkräuter,1.94571927138873,2017,Gesamtausgaben
5117.03: Küchenkräuter,2.00839902772659,2018,Gesamtausgaben
5117.03: Küchenkräuter,2.29322518000517,2019,Gesamtausgaben
5117.03: Küchenkräuter,2.37037295532516,2020,Gesamtausgaben
5117.03: Küchenkräuter,2.46595816890272,2021,Gesamtausgaben
5117.04: Kohlgemüse,3.08001031042809,2015,Gesamtausgaben
5117.04: Kohlgemüse,3.3004421857437,2016,Gesamtausgaben
5117.04: Kohlgemüse,3.67723533207439,2017,Gesamtausgaben
5117.04: Kohlgemüse,3.48663605166515,2018,Gesamtausgaben
5117.04: Kohlgemüse,3.81495789036672,2019,Gesamtausgaben
5117.04: Kohlgemüse,3.99866522315746,2020,Gesamtausgaben
5117.04: Kohlgemüse,4.05594559462735,2021,Gesamtausgaben
5117.05: Tomaten,7.92643392444857,2015,Gesamtausgaben
5117.05: Tomaten,7.56021458798038,2016,Gesamtausgaben
5117.05: Tomaten,7.54180362108163,2017,Gesamtausgaben
5117.05: Tomaten,8.10559479620641,2018,Gesamtausgaben
5117.05: Tomaten,7.62123535173545,2019,Gesamtausgaben
5117.05: Tomaten,8.52872142703761,2020,Gesamtausgaben
5117.05: Tomaten,7.78403600168211,2021,Gesamtausgaben
5117.06: Bohnen und Erbsen,2.29752409631479,2015,Gesamtausgaben
5117.06: Bohnen und Erbsen,2.10753883981563,2016,Gesamtausgaben
5117.06: Bohnen und Erbsen,2.41581263693838,2017,Gesamtausgaben
5117.06: Bohnen und Erbsen,2.21292219220097,2018,Gesamtausgaben
5117.06: Bohnen und Erbsen,2.30072124736112,2019,Gesamtausgaben
